song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
BESO,"ROSALÍA, Rauw Alejandro","latin, reggaeton, urbano latino, trap latino",Latin,RR,2023-03-24,609E1JCInJncactoMmkDon,477500978,"7ltDVBr6mKbRvohxheJ9h1, 1mcTU81TzQhprhouKaTkpq"
Eyes Closed,Ed Sheeran,soft pop,Pop,- (Deluxe),2023-05-05,3p7XQpdt8Dr6oMXSvRZ9bg,189442237,6eUKZXaKkcviH0Ku9w2n3V
Face-off,Jimin,k-pop,Pop,FACE,2023-03-24,3OdIiWnYRHPYtC313Z0Bwy,6312108,1oSPZhvZMIrWW5I41kPkkY
Alone,Jimin,k-pop,Pop,FACE,2023-03-24,5Hfnps0jaWFpYg55WOPexG,4692272,1oSPZhvZMIrWW5I41kPkkY
VAMPIROS,"ROSALÍA, Rauw Alejandro","latin, reggaeton, urbano latino, trap latino",Latin,RR,2023-03-24,3Eax1yebRxj6LSYpxE9Yd3,6843444,"7ltDVBr6mKbRvohxheJ9h1, 1mcTU81TzQhprhouKaTkpq"
Interlude : Dive,Jimin,k-pop,Pop,FACE,2023-03-24,2qg2jy3v50RwfV5FAqG3a2,3142653,1oSPZhvZMIrWW5I41kPkkY
Candy Necklace (feat. Jon Batiste),"Lana Del Rey, Jon Batiste",,,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,3MlEryrxCKZkcfX18ZLX96,1671664,"00FQb4jTyendYWaN8pK0wa, 0eRbECAGCLLiTyVXPBRexU"
PROMESA,"ROSALÍA, Rauw Alejandro","latin, reggaeton, urbano latino, trap latino",Latin,RR,2023-03-24,75rqqKvzJCGv2oq9C4yFDt,1515936,"7ltDVBr6mKbRvohxheJ9h1, 1mcTU81TzQhprhouKaTkpq"
The Grants,Lana Del Rey,,,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,3KbOflJ5JqHWtmco4PiO3h,1444519,00FQb4jTyendYWaN8pK0wa
Sweet,Lana Del Rey,,,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,6x8g6DxglrzCSwKhv2Q1ee,1380789,00FQb4jTyendYWaN8pK0wa
Fighting Myself,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Fighting Myself,2023-03-24,5CVZeK7bOC9QxYcZ9gJ5X2,1344427,6XyY86QOPPrYVGvF9ch6wz
"Paris, Texas (feat. SYML)","Lana Del Rey, SYML",,,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,0Oqxt6JixieLHbwMfnJGWO,1264434,"00FQb4jTyendYWaN8pK0wa, 6AyATGg7mDgBlZ4N5uNog0"
Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,,,Did you know that there's a tunnel under Ocean Blvd,2023-03-24,0HEzuLLojblUOaUSdmJ9gl,1262377,00FQb4jTyendYWaN8pK0wa
"Diablo, Qué Chimba","Maluma, Anuel AA","reggaeton, latin, urbano latino, trap latino",Latin,"Diablo, Qué Chimba",2023-03-23,1mW1e6QAGPnhMbJoDTCLS3,1173366,"1r4hJ1h58CWwUQe3MxPuau, 2R21vXR83lH98kGeO99Y66"
Rover,KAI,k-pop,Pop,Rover - The 3rd Mini Album,2023-03-13,3WUyu94psXrYV6HZbXgcFA,5575724,6iVo62B0bdTknRcrktCmak
Like Crazy,Jimin,k-pop,Pop,FACE,2023-03-24,3Ua0m0YmEjrMi9XErKcNiR,587856300,1oSPZhvZMIrWW5I41kPkkY
Shake It Off,Taylor Swift,,,1989 (Deluxe),2014-01-01,0cqRj7pUJDkTCEsJkx8snD,182650827,06HL4z0CvFAxyc27GXpf02
DOGTOOTH,Tyler The Creator,,,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,6OfOzTitafSnsaunQLuNFw,35640216,4V8LLVI7PbaPR0K2TGSxFF
Kitsch,IVE,k-pop,Pop,I've IVE,2023-04-10,7foeH2Emgq8A3LWk3q6dat,6831410,6RHTUrRF63xao58xh9FXYJ
Photograph,Ed Sheeran,soft pop,Pop,x (Wembley Edition),2013-00-00,6fxVffaTuwjgEk5h9QyRjy,1100592,6eUKZXaKkcviH0Ku9w2n3V
Rolling in the Deep,Adele,soft pop,Pop,21,2011-01-19,6IAZHEBUIGJ6NJKxxOBIEr,46880641,4dpARuHxo51G3z768sgnrY
VOID,Melanie Martinez,,,PORTALS,2023-03-30,6wmKvtSmyTqHNo44OBXVN1,20673640,63yrD80RY3RNEM2YDpUpO8
FLOWER,JISOO,k-pop,Pop,ME,2023-03-31,69CrOS7vEHIrhC2ILyEi0s,186611270,6UZ0ba50XreR4TM8u322gs
All Eyes On Me,JISOO,k-pop,Pop,ME,2023-03-31,2YXswOX5aKv6OHRKUcAMLQ,9027226,6UZ0ba50XreR4TM8u322gs
SORRY NOT SORRY,Tyler The Creator,,,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,410ZZP746AQeiywhKvXWCo,21085521,4V8LLVI7PbaPR0K2TGSxFF
All Night,"RAF Camora, Luciano",german hip hop,Hip Hop,All Night,2023-03-31,4taclmQm9wFcK4dKQjR5ny,5437921,"0Dvx6p8JDyzeOPGmaCIH1L, 3CJKkU0XuElRT1z8rEtIYg"
WHARF TALK (feat. A$AP Rocky),"Tyler The Creator, A$AP Rocky",rap,Hip Hop,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,3u9PAti8muEXXvEjeFpQK0,1693646,"4V8LLVI7PbaPR0K2TGSxFF, 13ubrt8QOOCPljQ2FL1Kca"
CLASSY 101,"Feid, Young Miko","reggaeton, urbano latino, trap latino",Latin,FERXXOCALIPSIS,2023-12-01,1hZsWUnLbqRw09jLAMQSsb,662260550,"2LRoIwlKmHjgvigdNGBHNo, 3qsKSpcV3ncke3hw52JSMB"
TUNNEL VISION,Melanie Martinez,,,PORTALS,2023-03-31,183WuVX0zsr0dHydHkKtGQ,1467382,63yrD80RY3RNEM2YDpUpO8
STUNTMAN (feat. Vince Staples),"Tyler The Creator, Vince Staples",,,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,6S4WM9LW6oGkAtBFePffh2,1371955,"4V8LLVI7PbaPR0K2TGSxFF, 68kEuyFKyqrdQQLLsmiatm"
THE CONTORTIONIST,Melanie Martinez,,,PORTALS,2023-03-31,19SwuhO0bMiAcg2kyJydmj,1302805,63yrD80RY3RNEM2YDpUpO8
WHAT A DAY,Tyler The Creator,,,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,3v3gyQkwRQGwDUZ7V2q2lF,1262431,4V8LLVI7PbaPR0K2TGSxFF
HEAVEN TO ME,Tyler The Creator,,,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,4Z1ZlABSKDlVByJL3y5OVs,1240125,4V8LLVI7PbaPR0K2TGSxFF
EVIL,Melanie Martinez,,,PORTALS,2023-03-31,6UW10CbMTvqciT3X3Ldeox,1233550,63yrD80RY3RNEM2YDpUpO8
"BOYFRIEND, GIRLFRIEND (2020 Demo) (feat. YG)","Tyler The Creator, YG",hyphy,Hip Hop,CALL ME IF YOU GET LOST: The Estate Sale,2023-03-31,2sFEmuVVAa2klHwhFaT0rR,1191391,"4V8LLVI7PbaPR0K2TGSxFF, 0A0FS04o6zMoto8OKPsDwY"
SPIDER WEB,Melanie Martinez,,,PORTALS,2023-03-31,4EXWkO8apwRtwoi6k6nWHe,1164811,63yrD80RY3RNEM2YDpUpO8
Fast Car,Luke Combs,country,Country,Gettin' Old,2023-03-24,1Lo0QY9cvc8sUB2vnIOxDT,252104861,718COspgdWOnwOFpJHRZHS
FAERIE SOIRÉE,Melanie Martinez,,,PORTALS,2023-03-31,3SeNIwGVirXfaTWAOXcU2k,1150261,63yrD80RY3RNEM2YDpUpO8
Não Vitalício (Nunca Mais) - Ao Vivo,"Matheus & Kauan, Mari Fernandez","sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró","Country, Latin",Não Vitalício (Nunca Mais) [Ao Vivo],2023-02-03,4sqpSDnTrbS8v7RMNCUyqS,4444902,"2Z0lRIqr997lIUiPtrpKCr, 0BHm7qbh3ENxvXzkQAG7MP"
Duas Três,"Guilherme & Benuto, Ana Castela, Adriano Rhod","sertanejo, sertanejo universitário, agronejo, arrocha, piseiro","Country, Latin",Duas Três,2023-02-09,0redQHBfejmPUhonR5ppGC,9024915,"6m6e7D2TnV0aYMllFFwMxu, 2CKOmarVWvWqkNWUatHCex, 1rzgK16tw9LTPmu6eMFyMF"
Cupid,FIFTY FIFTY,k-pop,Pop,The Beginning: Cupid,2023-02-24,5mg3VB3Qh7jcR5kAAC4DSV,56962408,4GJ6xDCF5jaUqD6avOuQT6
SLUT ME OUT,NLE Choppa,,,Cottonwood 2,2023-04-14,0WoVfPjxsf9MTvPt9ptqeE,65657168,0ErzCpIMyLcjPiwT4elrtZ
Smells Like Teen Spirit - Remastered,Nirvana,"grunge, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,0gucTLf7trAf37Ua1uAyAu,1059048,6olE6TJLqED3rqDCT0FyPh
Search & Rescue,Drake,"rap, hip hop",Hip Hop,Search & Rescue,2023-04-07,7aRCf5cLOFN1U7kvtChY1G,140897533,3TVXtAsR1Inumwj472S9r4
People Pt.2 (feat. IU),"Agust D, IU","k-pop, k-rap, k-ballad","Pop, Hip Hop",D-DAY,2023-04-21,41JPN7pZMTp1sumBOHOzHd,47932149,"5RmQ8k4l3HZ8JoPb4mNsML, 3HqSLMAZ3g3d5poNaI7GOU"
HAPPY,NF,christian hip hop,Hip Hop,HOPE,2023-04-07,3ZEno9fORwMA1HPecdLi0R,8569815,6fOMl44jA4Sp5b9PpYCkzz
Never Felt So Alone,Labrinth,,,Ends & Begins,2023-04-28,6unndO70DvZfnXYcYQMyQJ,77933425,2feDdbD5araYcm6JhFHHw7
Baby Don't Hurt Me,"David Guetta, Anne-Marie, Coi Leray","edm, dance, ",Electronic,Baby Don't Hurt Me,2023-04-06,3BKD1PwArikchz2Zrlp1qi,290356627,"1Cs0zKBU1kc0i8ypK3B9ai, 1zNqDE7qDGCsyzJwohVaoX, 6AMd49uBDJfhf30Ak2QR5s"
Orange,"Sfera Ebbasta, Luciano","italian trap, trap, german hip hop",Hip Hop,Orange,2023-04-06,7jvwORp293fGCP6KfmE8aQ,1220509,"23TFHmajVfBtlRx5MXqgoz, 3CJKkU0XuElRT1z8rEtIYg"
CAREFUL,"NF, Cordae","christian hip hop, ",Hip Hop,HOPE,2023-04-07,7FET9gtiECWn7llt0sfvtU,1115040,"6fOMl44jA4Sp5b9PpYCkzz, 0huGjMyP507tBCARyzSkrv"
CHANEL,"Becky G, Peso Pluma","reggaeton, latin, corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",Latin,CHANEL,2023-03-30,5RcxRGvmYai7kpFSfxe5GY,129168428,"4obzFoKoKRHIphyHzJ35G3, 12GqGscKJx3aE4t07u7eVZ"
I Know - PR1SVX Edit,"Kanii, PR1ISVX",jersey club,Pop,I Know (PR1SVX Edit),2023-03-24,3vcLw8QA3yCOkrj9oLSZNs,12023420,"1S82w4yw9TYIHZ889mPPaW, 0QdSoQy4EwwOACmhZobTQu"
Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes","argentine trap, cuarteto, cumbia","Hip Hop, Latin",Un Finde | CROSSOVER #2,2023-04-04,3tiJUOfAEqIrLFRQgGgdoY,145767542,"2OhUNb01gLwygOizYvTm0e, 0dUyjgCyjfj5eMx6bX2TWf, 06Q5VlSAku57lFzyME3HrM"
I AM,IVE,k-pop,Pop,I've IVE,2023-04-10,70t7Q6AYG6ZgTYmJWcnkUM,67542665,6RHTUrRF63xao58xh9FXYJ
See You Again (feat. Kali Uchis),"Tyler The Creator, Kali Uchis",,,Flower Boy,2017-07-21,7KA4W4McWYRpgf0fWsJZWB,532474778,"4V8LLVI7PbaPR0K2TGSxFF, 1U1el3k54VvEUzo3ybLPlM"
El Tsurito,"Junior H, Peso Pluma, Gabito Ballesteros","corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda, electro corridos",Latin,El Tsurito,2023-04-07,1piak4R3yW4otWWyaSqyCH,35399534,"7Gi6gjaWy3DxyilpF1a8Is, 12GqGscKJx3aE4t07u7eVZ, 6Sbl0NT50roqWvy746MfVf"
Los Ángeles,Aitana,,,Los Ángeles,2023-03-29,7lrMkztvl0MnRSB2i3KRRe,1020207,7eLcDZDYHXZCebtQmVFL25
Peaches,Jack Black,,,The Super Mario Bros. Movie (Original Motion Picture Soundtrack),2023-04-07,4w9soAM7IrmYDhSXLp14p6,34171490,0qpMYTgbXRi1ZcX6vend3T
Pink + White,Frank Ocean,,,Blonde,2016-08-20,3xKsf9qdS1CyvXSMEid6g8,293125172,2h93pZq0e7k5yf4dywlkpM
Maps,Maroon 5,pop,Pop,V,2014-09-02,4gbVRS8gloEluzf0GzDOFc,29644821,04gDigrS5kc9YWfZHwBETP
Daylight,David Kushner,,,The Dichotomy,2024-08-30,2mEMKgLqH3VZaSYO7iYCzp,786230986,33NVpKoXjItPwUJTMZIOiY
Chemical,Post Malone,,,Chemical,2023-04-14,5w40ZYhbBMAlHYNDaVJIUu,313481023,246dkjvS1zLTtiykXe5h60
Kill Bill (feat. Doja Cat),"SZA, Doja Cat","r&b, ",R&B,Kill Bill (feat. Doja Cat),2023-04-14,0CrcwVLUe8wzLUIXgjXVZJ,23724071,"7tYKF4w9nC0nq9CsPZTHyP, 5cj0lLjcoR7YOSnhnX0Po5"
Princess Diana (with Nicki Minaj),"Ice Spice, Nicki Minaj",,,Princess Diana (with Nicki Minaj),2023-04-14,0ZxhtATQ0a6EvQNZ0z6NKV,45524266,"3LZZPxNDGDFVSIPqf4JuEf, 0hCNtLu0JehylgoiP8L4Gh"
EL TONTO,"Lola Indigo, Quevedo",reggaeton,Latin,EL DRAGÓN,2023-04-13,4rKQ8daoK0aklVptea8A9E,18325593,"3bvfu2KAve4lPHrhEFDZna, 52iwsT98xCoGgiGntTiR7K"
Wish You The Best,Lewis Capaldi,soft pop,Pop,Broken By Desire To Be Heavenly Sent,2023-05-19,3gdPwk2wyOXNRnTA1KXnEr,18443661,4GNC7GD6oZMSxPGyXy4MNB
Triste Verano,"Eladio Carrion, Anuel AA","trap latino, urbano latino, trap, reggaeton, latin","Latin, Hip Hop",Triste Verano,2023-04-14,1AOPHC5whvr8K359BZu4kp,1186014,"5XJDexmWFLWOkjOEjOVX3e, 2R21vXR83lH98kGeO99Y66"
Melhor Só,"KayBlack, Baco Exu do Blues, Marquinho no Beat","brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, Electronic",Melhor Só,2023-03-30,2LTlykcdu0gwb7zcKneo2a,1106782,"2h5Ha0ZiMFmOQD3iYcSXsy, 5akTJ4daDNwrs95KlgQgY5, 3eLR6eOKqqNDtHTbABNkn1"
Igualito a Mi Apá,"Fuerza Regida, Peso Pluma","corrido, corridos tumbados, corridos bélicos, música mexicana, banda, sierreño, electro corridos, sad sierreño",Latin,Pa Que Hablen,2022-12-30,17js0w8GTkTUFGFM6PYvBd,48351711,"0ys2OFYzWYB5hRDLCsBqxt, 12GqGscKJx3aE4t07u7eVZ"
Las Morras,"Peso Pluma, Blessd","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda, reggaeton, urbano latino",Latin,Las Morras,2023-04-04,7Lkxvfl2rkNYWS4kBDCQtN,90400505,"12GqGscKJx3aE4t07u7eVZ, 1TA5sGRlKUJXBN4ZyJuDIX"
Seu Brilho Sumiu - Ao Vivo,"Israel & Rodolffo, Mari Fernandez","sertanejo, sertanejo universitário, piseiro, agronejo, arrocha, forró","Country, Latin","Let's Bora, Vol. 2 (Ao Vivo)",2023-03-02,3PH1nUysW7ybo3Yu8sqlPN,58772282,"41QLxRXlc2NwfJZkHGHKid, 0BHm7qbh3ENxvXzkQAG7MP"
アイドル,YOASOBI,"j-pop, anime",Pop,アイドル,2023-04-12,7ovUcF5uHTBRzUpB6ZOmvt,124358439,64tJ2EAv1R6UaZqc4iOCyj
un x100to,"Grupo Frontera, Bad Bunny","cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano, reggaeton, trap latino, latin, urbano latino",Latin,El Comienzo,2023-08-25,2yzshFeBIwH8tWIqHEFLeD,813462421,"6XkjpgcEsYab502Vr1bBeW, 4q3ewBCX7sLwd24euuV69X"
Frágil,"Yahritza Y Su Esencia, Grupo Frontera","sad sierreño, música mexicana, corridos tumbados, banda, corrido, sierreño, cumbia norteña, norteño, grupera, corridos bélicos, tejano",Latin,Obsessed Pt. 2,2023-09-08,7BVMtLpd7edHeOizt4RWz9,266168297,"51ZSh80McCt7vbqHouzW0A, 6XkjpgcEsYab502Vr1bBeW"
Always,Daniel Caesar,,,NEVER ENOUGH,2023-04-07,2LlOeW5rVcvl3QcPNPcDus,3343090,20wkVLutqVOYrc0kxFs7rA
Double Fantasy (with Future),"The Weeknd, Future",rap,Hip Hop,Double Fantasy,2023-04-21,4VMRsbfZzd3SfQtaJ1Wpwi,48176498,"1Xyo4u8uXC1ZmMpatF05PJ, 1RyvyyTE3xzB2ZywiAwp0i"
Haegeum,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,4bjN59DRXFRxBE1g5ne6B1,54734277,5RmQ8k4l3HZ8JoPb4mNsML
HUH?! (feat. j-hope),"Agust D, j-hope","k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,6XrPzwKeGzEvtan3acn7VH,3176124,"5RmQ8k4l3HZ8JoPb4mNsML, 0b1sIQumIAsNbqAoIClSpy"
D-Day,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,22W6wI4hDTjMAYKKBQW9dU,1866836,5RmQ8k4l3HZ8JoPb4mNsML
AMYGDALA,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,5fj32MKLHkut2Vod1UodcU,1831147,5RmQ8k4l3HZ8JoPb4mNsML
Alone (with Nicki Minaj),"Kim Petras, Nicki Minaj",,,Alone,2023-04-21,7kOletJ0Q5H4MWe7cfeZXP,2869887,"3Xt3RrJMFv5SZkCfUE8C1J, 0hCNtLu0JehylgoiP8L4Gh"
"Snooze (feat. Ryuichi Sakamoto, WOOSUNG of The Rose)","Agust D, Ryuichi Sakamoto, WOOSUNG","k-pop, k-rap, japanese classical, ambient, k-rock","Electronic, Classical, Pop, Hip Hop, Rock",D-DAY,2023-04-21,4j3M8NrbGSXdMPwEVsnfHE,1597589,"5RmQ8k4l3HZ8JoPb4mNsML, 1tcgfoMTT1szjUeaikxRjA, 5LHu1iF8m0XtRBEJbbwSoo"
SDL,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,2vRoAkwc3UBEPW2udvN0u9,1556985,5RmQ8k4l3HZ8JoPb4mNsML
Life Goes On,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,7gv3UYPh05ZDP7Io5BIsn7,1532860,5RmQ8k4l3HZ8JoPb4mNsML
Niña Bonita,"Feid, Sean Paul","reggaeton, urbano latino, dancehall","Traditional music, Latin",Niña Bonita,2023-04-21,3Gs7mVfWKl567mjozgxmXv,86508436,"2LRoIwlKmHjgvigdNGBHNo, 3Isy6kedDrgPYoTS1dazA9"
Polar Night,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,3JSodIIStqTwXSH7nXOuhe,1406074,5RmQ8k4l3HZ8JoPb4mNsML
Boat,Ed Sheeran,soft pop,Pop,- (Deluxe),2023-05-05,6jemILri7l5LuPhKs2nuXr,2670427,6eUKZXaKkcviH0Ku9w2n3V
Interlude : Dawn,Agust D,"k-pop, k-rap","Pop, Hip Hop",D-DAY,2023-04-21,56tf3cHQkwmvoplotk5QXd,1307810,5RmQ8k4l3HZ8JoPb4mNsML
Erro Gostoso - Ao Vivo,Simone Mendes,"sertanejo, sertanejo universitário, forró, piseiro, agronejo, arrocha","Country, Latin",Cintilante (Ao Vivo / Vol.2),2023-10-20,6vq7r1Pqd3pyI07u63cPZV,58048606,2eK9gcJQ6uqVvJL63dnOM3
M.A - Remix,"BM, Callejero Fino, La Joaqui, Lola Indigo","rkt, turreo, cuarteto, cumbia, ",Latin,M.A (Remix),2023-04-05,7JB29gnUowzSGRdIpeVqRQ,1114430,"5TP8Ubo4jLKEi4Mw2O8fAk, 6GRwwWAtmusrgAL5JF9Dfr, 60XHOAhvEBiV6BGBOv8ClM, 3bvfu2KAve4lPHrhEFDZna"
Super,SEVENTEEN,k-pop,Pop,SEVENTEEN 10th Mini Album 'FML',2023-04-24,3AOf6YEpxQ894FmrwI9k96,32108958,7nqOGRxlXj7N2JYbgNEjYH
Rosa Pastel,"Peso Pluma, Jasiel Nuñez","corrido, corridos tumbados, corridos bélicos, música mexicana, sad sierreño, electro corridos, banda",Latin,Rosa Pastel,2023-04-20,4LreWoO3cpgiIfrRwbOUSF,18151307,"12GqGscKJx3aE4t07u7eVZ, 0T8Ix53aIN4F7aEKj4EnKy"
Shoong! (feat. LISA of BLACKPINK),"TAEYANG, LISA",k-pop,Pop,Down to Earth,2023-04-25,5HrIcZOo1DysX53qDRlRnt,12052568,"6udveWUgX4vu75FF0DTrXV, 5L1lO4eRHmJ7a0Q6csE5cT"
They Don't Love It,Jack Harlow,,,Jackman.,2023-04-28,2dSKFFNoNXKo3hPnlwUdPe,1606422,2LIk90788K0zvyj2JJVwkJ
Mami Chula,"JHAYCO, Quevedo","reggaeton, trap latino, urbano latino",Latin,Mami Chula,2023-04-28,4aJzxp3gimtAdgJn3DL776,15310643,"6nVcHLIgY5pE2YCl8ubca1, 52iwsT98xCoGgiGntTiR7K"
Meltdown,Niall Horan,,,Meltdown,2023-04-28,52Rfxu5AUNMV1qhhC2ZCkb,1454374,1Hsdzj7Dlq2I7tHP7501T4
SUPERNOVA,SAIKO,,,SUPERNOVA,2023-04-19,0zY2rypOdM8xmsf4tUyafF,4576576,2O8vbr4RYPpk6MRA4fio7u
METAMORPHOSIS,Master CC,,,METAMORPHOSIS,1999-00-00,1IArZTLaksXljitIzHzkgy,3495825,0hLvG56rSXh785IbjYpuRQ
The Alcott (feat. Taylor Swift),"The National, Taylor Swift","indie rock, ",Rock,First Two Pages of Frankenstein,2023-04-28,6INztpNwOTlfSKTuPo0HOP,1201061,"2cCUtGK9sDU2EoElnk0GNB, 06HL4z0CvFAxyc27GXpf02"
Common Ground,Jack Harlow,,,Jackman.,2023-04-28,2OZfJcpzSFApBxUA0gXuJz,1189518,2LIk90788K0zvyj2JJVwkJ
Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,sped up 8282,,,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,2023-04-08,3B228N0GxfUCwPyfNcJxps,28354455,1c0ChJZVluriMPwFrTAmly
Tak Segampang Itu,Anggi Marito,"indonesian pop, malay",Pop,Tak Segampang Itu,2022-12-02,26cvTWJq2E1QqN4jyH2OTU,164722152,1JvbNeV9zG9Sew1JyaWsyx
Conexões de Máfia (feat. Rich The Kid),"Matuê, Rich The Kid","brazilian trap, trap, brazilian hip hop, trap funk","Hip Hop, Electronic",Conexões de Máfia (feat. Rich The Kid),2023-04-30,3ktTWpYdXrYApH54cBo4Ap,32900698,"5nP8x4uEFjAAmDzwOEc9b8, 1pPmIToKXyGdsCF6LmqLmI"
UNFORGIVEN (feat. Nile Rodgers),"LE SSERAFIM, Nile Rodgers","k-pop, ",Pop,UNFORGIVEN,2023-05-01,51vRumtqbkNW9wrKfESwfu,45433636,"4SpbR6yFEvexJuaBpgAU5p, 3yDIp0kaq9EFKe07X1X2rz"
Blue Hair,TV Girl,,,Death of a Party Girl,2018-05-08,39sDitIeCMrVX2QyXHY46t,3288729,0Y6dVaC9DZtPNH4591M42W
Circles,Post Malone,,,Hollywood's Bleeding,2019-09-06,21jGcNKet2qwijlDFuPiPb,56574835,246dkjvS1zLTtiykXe5h60
Don't ever say love me (feat. RM of BTS),"Colde, RM","k-pop, k-rap","Pop, Hip Hop",Love Part 2,2023-05-04,34o6gteNy2T5rieA0xYAgo,6388657,"3VQDqjQ4wJyw8PzpGdlZpB, 2auC28zjQyVTsiZKNgPRGs"
Curtains,Ed Sheeran,soft pop,Pop,- (Deluxe),2023-05-05,6ZZf5a8oiInHDkBe9zXfLP,12195272,6eUKZXaKkcviH0Ku9w2n3V
Fin de semana,Byron Bahamonde,,,Loquito por ti mi amor,2023-05-04,56fgKMdTBPO3vohorGohYR,6460064,1KPfaymzGJ7QvhIUEdsBmg
Mejor Que Yo,"Anuel AA, DJ Luian, Mambo Kingz","reggaeton, trap latino, urbano latino, latin",Latin,Mejor Que Yo,2023-05-04,1VsHc0qIeyjYOyvN5HIEQG,18154509,"2R21vXR83lH98kGeO99Y66, 64aJYyrXljOodnUG6jvhRD, 2T1aUibqR2QC2sINIDQOAK"
LosT,Bring Me The Horizon,"metalcore, emo, screamo, rock, post-hardcore, metal","Rock, Metal",LosT,2023-05-04,5BgnL6gHauuvxe4Ok6W1aC,1377535,1Ffb6ejR6Fe5IamqA5oRUF
Go Hard,Lil Baby,,,Go Hard,2023-05-03,1IzJxbARcQrOWMZgPw1PNj,1230084,5f7VJjfbwm532GiveGC0ZK
MONEY,LISA,k-pop,Pop,LALISA,2021-09-10,7hU3IHwjX150XLoTVmjD0q,34010723,5L1lO4eRHmJ7a0Q6csE5cT
Creep,Radiohead,"art rock, alternative rock",Rock,Pablo Honey,1993-02-22,70LcF31zb1H0PyJoS1Sx1r,210005544,4Z8W4fKeB5YxbusRsdQVPb
Dog Days Are Over,Florence + The Machine,baroque pop,Pop,Lungs (Deluxe Version),2009-00-00,456WNXWhDwYOSf5SpTuqxd,31724126,1moxjboGR7GNWYIMWsRjgG
Spicy,aespa,k-pop,Pop,MY WORLD - The 3rd Mini Album,2023-05-08,1ULdASrNy5rurl1TZfFaMP,1140308,6YVMFz59CuY7ngCxTxjpxE
Area Codes,Kaliii,,,Area Codes,2023-03-17,7sliFe6W30tPBPh6dvZsIH,84143622,1YRqgFNXqRyMDRr8ClS1NL
Something Just Like This,"The Chainsmokers, Coldplay",,,Memories...Do Not Open,2017-04-07,6RUKPb4LETWmmr3iAEQktW,58135120,"69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU"
hotline (edit),Billie Eilish,,,hotline (edit),2023-05-09,0WFryfbNKPXVtVQlz5dZ8H,5545579,6qqNVTkY8uBg9cP3Jd7DAH
MATHEMATICAL DISRESPECT,Lil Mabu,"new york drill, drill",Hip Hop,MATHEMATICAL DISRESPECT,2023-05-05,0Ymjv0OJeIIPXr6s9wi3iW,25548951,6FAo7ORAHEzSSf5q10LLfN
The Planet,BTS,k-pop,Pop,The Planet,2023-05-12,4IJsVXbSeGPUrgwpVoHmlg,20006377,3Nrfpe0tUJi4K4DXYWgMUX
All My Life (feat. J. Cole),"Lil Durk, J. Cole","drill, rap",Hip Hop,Almost Healed,2023-05-26,6T7FXSuXykeGktMLGp8WgE,184952632,"3hcs9uc56yIGFCSy9leWe7, 6l3HvQ5sa6mXTsMTB19rO5"
Acróstico - Milan + Sasha,Shakira,"latin pop, latin","Latin, Pop",Acróstico (Milan + Sasha),2023-05-11,7txjUEY6McJDJKqIo1Rxjp,99880513,0EmeFodog0BfCgMzAIvKQp
Cha Cha Cha,Käärijä,"finnish pop, finnish hip hop","Hip Hop, Pop",Cha Cha Cha,2023-01-17,5RX8T3EoTuXcybAxe6oPAw,39620251,6LkMGN0t3HDNL8hIvma70r
Un Cigarrillo,Chencho Corleone,reggaeton,Latin,Un Cigarrillo,2023-05-04,4k7CNPArKLf4QuvGfMeHDk,9906892,37230BxxYs9ksS7OkZw3IU
