spotify_track_id,song,artist,genres,parent_genres,album,time,all_streams,years_on_chart,song_type
0DIcssPpatAMqFXLZCxZMN,Antichrist,Eminem,"rap, hip hop",Hip Hop,The Death of Slim Shady (Coup De Grâce),05:14,11873050,2024,Solo
0DWdj2oZMBFSzRsi2Cvfzf,TQG,"KAROL G,Shakira","reggaeton, latin, urbano latino, latin pop",Latin,MAÑANA SERÁ BONITO,03:17,1688120069,2023,Collaboration
0DWdj2oZMBFSzRsi2Cvfzf,TQG,"KAROL G,Shakira","reggaeton, latin, urbano latino, latin pop",Latin,MAÑANA SERÁ BONITO,03:17,1688120069,2024,Collaboration
0DZJACISivjWjscIp5Kg1q,Ransom (with Juice WRLD) - Remix,"Lil Tecca,Juice WRLD","melodic rap, rap, emo rap",Hip Hop,We Love You Tecca,02:51,30826841,2019,Collaboration
0Dn40gxVCMo5TkgS8Ik18Q,Falling Down - Bonus Track,"Lil Peep,XXXTENTACION","emo rap, cloud rap",Hip Hop,Falling Down (Bonus Track),03:16,145147915,2018,Collaboration
0Dq49j3dELbttQVUJbtn0c,Nervous,Shawn Mendes,pop,Pop,Shawn Mendes,02:44,33859869,2018,Solo
0DsPj89zlY3Us7xb5cXK5h,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)","DJ Patrick Muniz,Dj Olliver,Mc Topre,Mc Rennan","funk, brazilian funk, funk carioca",Hip Hop,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",03:34,27795300,2021,Collaboration
0DsPj89zlY3Us7xb5cXK5h,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)","DJ Patrick Muniz,Dj Olliver,Mc Topre,Mc Rennan","funk, brazilian funk, funk carioca",Hip Hop,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",03:34,27795300,2022,Collaboration
0DuWDLjriRPjDRoPgaCslY,Love In The Dark,Adele,soft pop,Pop,25,04:45,55264373,2021,Solo
0E0DRHf5PfMeor0ZCwB3oT,Otro Atardecer,"Bad Bunny,The Marías","reggaeton, trap latino, latin, urbano latino, bedroom pop",Pop,Un Verano Sin Ti,04:04,148886605,2022,Collaboration
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,soft pop,Pop,Afterglow,03:05,154100045,2020,Solo
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,Ed Sheeran,soft pop,Pop,Afterglow,03:05,154100045,2021,Solo
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,"Dynoro,Gigi D'Agostino","eurodance, italo dance",Pop,In My Mind,03:04,669517982,2018,Collaboration
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,"Dynoro,Gigi D'Agostino","eurodance, italo dance",Pop,In My Mind,03:04,669517982,2019,Collaboration
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,"Dynoro,Gigi D'Agostino","eurodance, italo dance",Pop,In My Mind,03:04,669517982,2020,Collaboration
0EPxmvsG1BY5td4aTOkWBF,Deu Onda,MC G15,"funk, brazilian funk",Hip Hop,Deu Onda,02:24,11692125,2017,Solo
0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,"Romeo Santos,Daddy Yankee,Nicky Jam","bachata, bachata pop, latin, reggaeton",Latin,Golden,03:24,154247411,2017,Collaboration
0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,"Romeo Santos,Daddy Yankee,Nicky Jam","bachata, bachata pop, latin, reggaeton",Latin,Golden,03:24,154247411,2018,Collaboration
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin,Dua Lipa,Bad Bunny,Tainy","reggaeton, latin, pop, trap latino, urbano latino",Latin,UN DIA (ONE DAY) (Feat. Tainy),03:52,482029209,2020,Collaboration
0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin,Dua Lipa,Bad Bunny,Tainy","reggaeton, latin, pop, trap latino, urbano latino",Latin,UN DIA (ONE DAY) (Feat. Tainy),03:52,482029209,2021,Collaboration
0EhuGnOS6fTc5l5UNtDEH2,POLARIS - Remix,"SAIKO,Quevedo,Feid,Mora","reggaeton, urbano latino, trap latino",Latin,POLARIS (Remix),04:48,87500654,2023,Collaboration
0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert,sped up nightcore,ARIZONATEARS","melodic rap, nightcore, ",Hip Hop,Watch This (ARIZONATEARS Pluggnb Remix),02:43,272100742,2023,Collaboration
0FFsgUoFibYISzMxuGS61W,I Don't Do Drugs (feat. Ariana Grande),"Doja Cat,Ariana Grande",pop,Pop,Planet Her,03:08,16756510,2021,Collaboration
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),"Kodak Black,Offset,Travis Scott",rap,Hip Hop,Dying to Live,03:48,280140942,2018,Collaboration
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),"Kodak Black,Offset,Travis Scott",rap,Hip Hop,Dying to Live,03:48,280140942,2019,Collaboration
0FkD2FHEZrZIofVkY6XPFK,DEMBOW BÉLICO,"Tito Double P,Joel De La P,Luis R Conriquez","corrido, corridos tumbados, corridos bélicos, electro corridos, música mexicana, dembow, banda, sad sierreño, sierreño",Latin,DEMBOW BÉLICO,02:06,21065530,2023,Collaboration
0FktnzDqjClqU6iqOZVEs2,BYE ME FUI,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,LAS QUE NO IBAN A SALIR,02:58,40544424,2020,Solo
0FlfN5cbUUpIHCRH8X1M44,t h e . c l i m b . b a c k,J. Cole,rap,Hip Hop,Lewis Street,05:04,10455793,2020,Solo
0Fpen1PTuEnCmOJtUU9Iud,New Patek,Lil Uzi Vert,melodic rap,Hip Hop,New Patek,05:43,63677541,2018,Solo
0FqVtQxRD3HsPltldG5v5M,Aquelas Coisas,João Gomes,"piseiro, forró, sertanejo, arrocha, brega",Country,Eu Tenho a Senha,02:27,41233364,2021,Solo
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),"J. Cole,Cults,Amber Coffman","rap, dubstep, dub",R&B,Born Sinner (Deluxe Version),04:56,35876933,2021,Collaboration
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,"Mora,Bad Bunny,Sech","urbano latino, reggaeton, trap latino, latin",Latin,Volando (Remix),04:33,393603448,2021,Collaboration
0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,"Mora,Bad Bunny,Sech","urbano latino, reggaeton, trap latino, latin",Latin,Volando (Remix),04:33,393603448,2022,Collaboration
0GAyuCo975IHGxxiLKDufB,l e t . g o . m y . h a n d (with Bas & 6LACK),"J. Cole,Bas,6LACK","rap, ",Hip Hop,The Off-Season,04:26,18783551,2021,Collaboration
0GJwUAlBMJTbY4VE7iE761,UNA NOCHE EN MEDELLÍN - REMIX,"KAROL G,Cris Mj,Ryan Castro","reggaeton, latin, urbano latino, reggaeton chileno, chilean trap, chilean mambo",Latin,MAÑANA SERÁ BONITO (BICHOTA SEASON),03:25,37303914,2023,Collaboration
0GMiRrUnQuoGddKMsxGPIZ,Fear and Friday's,Zach Bryan,"country, red dirt",Country,Zach Bryan,02:51,14211174,2023,Solo
0GQ5bFTVFFKpwNPc7KwQnB,You Gon’ Learn (feat. Royce Da 5'9  & White Gold),"Eminem,Royce Da 5'9 ,White Gold","rap, hip hop, ",Hip Hop,Music To Be Murdered By,03:54,22261149,2020,Collaboration
0GqAWZe1A5ecKadZrHk6XH,Chk Chk Boom,Stray Kids,k-pop,Pop,ATE,02:28,56451069,2024,Solo
0GxQ1A5L9xnMOytbP6eKBG,What Lovers Do (feat. SZA),"Maroon 5,SZA","pop, r&b",Pop,Red Pill Blues (Deluxe),03:19,85977992,2018,Collaboration
0GyXfYRuvG9nt71zF99SER,I'll Be Home for Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),04:27,12296849,2023,Solo
0GyXfYRuvG9nt71zF99SER,I'll Be Home for Christmas,Michael Bublé,christmas,Jazz,Christmas (Deluxe Special Edition),04:27,12296849,2024,Solo
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,"Maluma,The Weeknd","reggaeton, latin, urbano latino, ",Latin,Hawái (Remix),03:20,125793983,2020,Collaboration
0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,"Maluma,The Weeknd","reggaeton, latin, urbano latino, ",Latin,Hawái (Remix),03:20,125793983,2021,Collaboration
0H4ugk6rhnXmTl47ayy9O5,Daechwita,Agust D,"k-pop, k-rap",Pop,D-2,03:45,10351814,2020,Solo
0HC6S4VpCGAZvyxTdrMRIQ,De Una Vez,Selena Gomez,pop,Pop,De Una Vez,02:35,14165646,2021,Solo
0HEytGQM3bG1vKxER7IgVK,Spotless (feat. The Lumineers),"Zach Bryan,The Lumineers","country, red dirt, folk pop, indie folk",Country,Zach Bryan,02:49,24163100,2023,Collaboration
0HUTL8i4y4MiGCPId7M7wb,Freaks,Surf Curse,indie,Rock,Buds,02:27,13443466,2021,Solo
0HVv5bEOiI9a0QfgcASXpX,Nice For What,Drake,"rap, hip hop",Hip Hop,Scorpion,03:30,63815998,2018,Solo
0HYAsQwJIO6FLqpyTeD3l6,死ぬのがいいわ,Fujii Kaze,j-pop,Pop,HELP EVER HURT NEVER,03:05,97979378,2022,Solo
0I20rLT2MJDhcF96AjbNYo,Stay,"Zedd,Alessia Cara","edm, ",Electronic,Stay +,03:30,45036258,2017,Collaboration
0I20rLT2MJDhcF96AjbNYo,Stay,"Zedd,Alessia Cara","edm, ",Electronic,Stay +,03:30,45036258,2018,Collaboration
0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,"Fuerza Regida,Grupo Frontera","corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño, cumbia norteña, norteño, grupera, tejano",Latin,Sigan Hablando,04:31,692654146,2022,Collaboration
0IKeDy5bT9G0bA7ZixRT4A,Bebe Dame,"Fuerza Regida,Grupo Frontera","corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño, cumbia norteña, norteño, grupera, tejano",Latin,Sigan Hablando,04:31,692654146,2023,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2017,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2018,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2019,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2020,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2021,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2022,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2023,Collaboration
0Ie5uiv54KgCr7P4sYDTHl,Baby It's Cold Outside (with Michael Bublé),"Idina Menzel,Michael Bublé","musicals, christmas",Jazz,Holiday Wishes,02:46,58595474,2024,Collaboration
0Iozrbed8spxoBnmtBMshO,WANDA,Quevedo,reggaeton,Latin,DONDE QUIERO ESTAR,02:40,133365400,2023,Solo
0IqCoZ168iRc9LqfrYgpZy,KESI - Remix,"Camilo,Shawn Mendes","colombian pop, pop",Pop,KESI (Remix),02:56,17752815,2021,Collaboration
0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,"Charli xcx,Billie Eilish","hyperpop, art pop, ",Pop,Brat and it’s completely different but also still brat,02:23,147325808,2024,Collaboration
0J9g1MMJDhyvOb3NWckHMm,Chulo pt.2,"Bad Gyal,Tokischa,Young Miko","neoperreo, dembow, trap latino",Latin,Chulo pt.2,03:39,300671242,2023,Collaboration
0JAZWvvqttGFm4UMDsPQXC,Despeinada,"Ozuna,Camilo","reggaeton, latin, trap latino, urbano latino, colombian pop",Pop,ENOC,03:44,198779079,2020,Collaboration
0JAZWvvqttGFm4UMDsPQXC,Despeinada,"Ozuna,Camilo","reggaeton, latin, trap latino, urbano latino, colombian pop",Pop,ENOC,03:44,198779079,2021,Collaboration
0JIYoXtJfORxI6gRpHv6ZW,Traumatizei - Ao Vivo Em Brasília,Henrique & Juliano,"sertanejo, sertanejo universitário, arrocha, agronejo",Country,To Be (Ao Vivo Em Brasília EP1),02:52,27342066,2023,Solo
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,emo rap,Hip Hop,?,02:15,1031085537,2018,Solo
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,emo rap,Hip Hop,?,02:15,1031085537,2019,Solo
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,emo rap,Hip Hop,?,02:15,1031085537,2020,Solo
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,emo rap,Hip Hop,?,02:15,1031085537,2021,Solo
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,r&b,R&B,All I Want Is You,03:15,1459320158,2022,Solo
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,r&b,R&B,All I Want Is You,03:15,1459320158,2023,Solo
0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,r&b,R&B,All I Want Is You,03:15,1459320158,2024,Solo
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,"Carlos Vives,Sebastian Yatra","colombian pop, vallenato, latin, latin pop, reggaeton",Pop,VIVES,03:14,110760711,2017,Collaboration
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,"Carlos Vives,Sebastian Yatra","colombian pop, vallenato, latin, latin pop, reggaeton",Pop,VIVES,03:14,110760711,2018,Collaboration
0JdkDCdrhMOaeXjIZdeBXN,Ela me Falou Que Quer Rave,"MC Levin,DJ Nikolas Alves Exclusive,DJ Kaioken,DJ Gege","funk, brega funk, brazilian funk",Hip Hop,Ela me Falou Que Quer Rave,03:55,21234384,2021,Collaboration
0JdkDCdrhMOaeXjIZdeBXN,Ela me Falou Que Quer Rave,"MC Levin,DJ Nikolas Alves Exclusive,DJ Kaioken,DJ Gege","funk, brega funk, brazilian funk",Hip Hop,Ela me Falou Que Quer Rave,03:55,21234384,2022,Collaboration
0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma,Trap Capos,Noriel,Bryant Myers,Juhn","reggaeton, latin, urbano latino, trap latino, trap, dembow",Latin,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",04:38,16552215,2017,Collaboration
0JoWBcL61YWLXM5vW0YTHO,Bad Energy,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,03:06,24878775,2020,Solo
0KBwGCY9RYD9t2zjeW4h48,Djomb - Bien ou quoi,Bosh,pop urbaine,Hip Hop,Synkinisi,02:21,14070853,2020,Solo
0KCSJzsQVxkloxoT7dyrqV,The Rumbling (TV Size),SiM,"anime, j-rock",Pop,The Rumbling (TV Size),01:30,11574325,2022,Solo
0Kdj7nwaYQmvhxnqZaIQuW,Bezos I,Bo Burnham,comedy,Country,Inside (The Songs),00:58,36095811,2021,Solo
0KkIkfsLEJbrcIhYsCL7L5,China,"Anuel AA,Daddy Yankee,KAROL G,Ozuna,J Balvin","reggaeton, trap latino, urbano latino, latin",Latin,Emmanuel,05:01,43535871,2020,Collaboration
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake,Selena Gomez,Ozuna,Cardi B","pop, reggaeton, latin, trap latino, urbano latino, ",Latin,Carte Blanche,03:32,103782537,2019,Collaboration
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake,Selena Gomez,Ozuna,Cardi B","pop, reggaeton, latin, trap latino, urbano latino, ",Latin,Carte Blanche,03:32,103782537,2020,Collaboration
0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,"Major Lazer,Nyla,Fuse ODG","moombahton, dancehall, azonto, afrobeats, hiplife",R&B,Peace Is The Mission: Extended,02:46,53722690,2017,Collaboration
0L7loeTIg6akW84aEQZpCT,Light It Up (feat. Nyla & Fuse ODG) - Remix,"Major Lazer,Nyla,Fuse ODG","moombahton, dancehall, azonto, afrobeats, hiplife",R&B,Peace Is The Mission: Extended,02:46,53722690,2018,Collaboration
0L8LOav65XwLjCLS11gNPD,Typa Girl,BLACKPINK,k-pop,Pop,BORN PINK,02:59,50776679,2022,Solo
0LKErfBZ5FbBiLB4OcZRbL,El Clavo,Prince Royce,"bachata, latin, bachata pop",Latin,El Clavo,02:52,21621107,2018,Solo
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo,Ava Max","tropical house, ",Electronic,Whatever,02:58,222497972,2024,Collaboration
0LQ1J0BCzA2qnAgp9MkkNE,MALA,"6ix9ine,Anuel AA","reggaeton, trap latino, urbano latino, latin",Latin,DUMMY BOY,03:26,91628236,2018,Collaboration
0LQ1J0BCzA2qnAgp9MkkNE,MALA,"6ix9ine,Anuel AA","reggaeton, trap latino, urbano latino, latin",Latin,DUMMY BOY,03:26,91628236,2019,Collaboration
0LThjFY2iTtNdd4wviwVV2,Permission to Dance,BTS,k-pop,Pop,Butter / Permission to Dance,03:07,64498513,2021,Solo
0LTwdL5yZ6YOTEGUQPFuSN,ROSONES,Tito Double P,"corrido, corridos tumbados, corridos bélicos, electro corridos, música mexicana",Latin,ROSONES,02:57,70921181,2024,Solo
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers,Bad Bunny","reggaeton, trap latino, urbano latino, latin",Latin,ADIVINO,04:38,221246259,2024,Collaboration
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,pop,Pop,eternal sunshine,02:53,228488019,2024,Solo
0Lsis3LB0XAK6XlTHXaJk2,MALDITA POBREZA,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,03:33,13534249,2020,Solo
0LtVx5vsq9nfpGsWgjUin6,City Of Stars - From  La La Land  Soundtrack,"Ryan Gosling,Emma Stone",musicals,Classical,City Of Stars (From La La Land Soundtrack),02:29,14236116,2017,Collaboration
0Lw6aQcBFWTQ9m4MSwwwes,Homicide,"Logic,Eminem","rap, hip hop",Hip Hop,Homicide,04:05,26703849,2019,Collaboration
0MIcPSq9n2z5H8TAfEstri,Quiero Repetir,"Ozuna,J Balvin","reggaeton, latin, trap latino, urbano latino",Latin,Odisea,03:20,85338021,2017,Collaboration
0MIcPSq9n2z5H8TAfEstri,Quiero Repetir,"Ozuna,J Balvin","reggaeton, latin, trap latino, urbano latino",Latin,Odisea,03:20,85338021,2018,Collaboration
0Mrnt1YqVuW2bqmwu4VxDt,Amen (feat. Teezo Touchdown),"Drake,Teezo Touchdown","rap, hip hop, ",Hip Hop,For All The Dogs,02:21,35713576,2023,Collaboration
0NBgyml7T0IvUNbXIkcSpH,Malvadão 3,"Xamã,Gustah,Neo Beats,Bagua Records","brazilian hip hop, brazilian trap, trap, trap funk",Hip Hop,Malvadão 3,02:21,130957639,2021,Collaboration
0NBgyml7T0IvUNbXIkcSpH,Malvadão 3,"Xamã,Gustah,Neo Beats,Bagua Records","brazilian hip hop, brazilian trap, trap, trap funk",Hip Hop,Malvadão 3,02:21,130957639,2022,Collaboration
0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,"Cris Mj,Duki,Nicki Nicole,Standly,Stars Music Chile","reggaeton chileno, chilean trap, chilean mambo, reggaeton, argentine trap, trap, trap latino, mambo, rkt",Hip Hop,Marisola (Remix),03:57,276523850,2022,Collaboration
0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,"Cris Mj,Duki,Nicki Nicole,Standly,Stars Music Chile","reggaeton chileno, chilean trap, chilean mambo, reggaeton, argentine trap, trap, trap latino, mambo, rkt",Hip Hop,Marisola (Remix),03:57,276523850,2023,Collaboration
0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),"Sam Smith,Kim Petras","soft pop, ",Pop,Gloria,02:36,1175833961,2023,Collaboration
0NZPBYD5qbEWRs3PrGiRkT,Unholy (feat. Kim Petras),"Sam Smith,Kim Petras","soft pop, ",Pop,Gloria,02:36,1175833961,2024,Collaboration
0NiXXAI876aGImAd6rTj8w,Mama,"Jonas Blue,William Singe","tropical house, ",Electronic,Jonas Blue: Electronic Nature - The Mix 2017,03:01,397543715,2017,Collaboration
0NiXXAI876aGImAd6rTj8w,Mama,"Jonas Blue,William Singe","tropical house, ",Electronic,Jonas Blue: Electronic Nature - The Mix 2017,03:01,397543715,2018,Collaboration
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,"corridos tumbados, corrido, corridos bélicos, música mexicana, electro corridos",Latin,Que Sigan Llegando Las Pacas (Extended),02:58,55812237,2024,Solo
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera,Grupo Firme","cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano, sierreño",Latin,El Comienzo,02:45,593388873,2023,Collaboration
0O3U5iwTbiXCREMkvotJuN,EL AMOR DE SU VIDA,"Grupo Frontera,Grupo Firme","cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, corridos bélicos, tejano, sierreño",Latin,El Comienzo,02:45,593388873,2024,Collaboration
0OA00aPt3BV10qeMIs3meW,Big Dawgs,"Hanumankind,Kalmi","malayalam hip hop, desi hip hop, ",Hip Hop,Big Dawgs,03:10,276899077,2024,Collaboration
0OEe83mMZ5kaNw5uZQ7ilG,DELRESTO (ECHOES) (feat. Beyoncé),"Travis Scott,Beyoncé","rap, ",Hip Hop,UTOPIA,04:34,53518994,2023,Collaboration
0OTNHGKcqQbk51bOYe462Y,ULTRA SOLO,"Polimá Westcoast,Pailita","chilean trap, reggaeton chileno, chilean mambo, mambo, reggaeton, urbano latino",Latin,ULTRA SOLO,03:47,158926740,2022,Collaboration
0OcpVNf7hnJBPbTFMSG7CI,Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,02:16,17310365,2020,Solo
0OcpVNf7hnJBPbTFMSG7CI,Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,02:16,17310365,2021,Solo
0OcpVNf7hnJBPbTFMSG7CI,Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,02:16,17310365,2022,Solo
0OcpVNf7hnJBPbTFMSG7CI,Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,02:16,17310365,2023,Solo
0OcpVNf7hnJBPbTFMSG7CI,Frosty the Snowman,The Ronettes,christmas,Jazz,Sleigh Ride,02:16,17310365,2024,Solo
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),"Tory Lanez,Chris Brown",r&b,R&B,Chixtape 5,03:41,26123083,2019,Collaboration
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),"Tory Lanez,Chris Brown",r&b,R&B,Chixtape 5,03:41,26123083,2020,Collaboration
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix,David Guetta,Jamie Scott,Romy Dya","edm, electronica, progressive house, dance, ",Electronic,So Far Away (feat. Jamie Scott & Romy Dya),03:03,141491444,2017,Collaboration
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix,David Guetta,Jamie Scott,Romy Dya","edm, electronica, progressive house, dance, ",Electronic,So Far Away (feat. Jamie Scott & Romy Dya),03:03,141491444,2018,Collaboration
0OyQns5ayNK2OVaES0Vb8t,Righteous,Juice WRLD,"melodic rap, emo rap",Hip Hop,Righteous,04:03,111437576,2020,Solo
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,"SZA,Calvin Harris,Funk Wav","r&b, edm, ",Electronic,The Weekend (Funk Wav Remix),02:51,40919065,2017,Collaboration
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,"SZA,Calvin Harris,Funk Wav","r&b, edm, ",Electronic,The Weekend (Funk Wav Remix),02:51,40919065,2018,Collaboration
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,country,Country,One Thing At A Time,02:57,30625067,2023,Solo
0PAcdVzhPO4gq1Iym9ESnK,Thinkin’ Bout Me,Morgan Wallen,country,Country,One Thing At A Time,02:57,30625067,2024,Solo
0PB0O24JqAuNdOAFVJljMS,Coco Chanel,"Eladio Carrion,Bad Bunny","trap latino, urbano latino, trap, reggaeton, latin",Latin,3MEN2 KBRN,03:28,584384258,2023,Collaboration
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,k-pop,Pop,FRI(END)S,02:28,146415042,2024,Solo
0PowxVSTY2uh1CPc8EPKyX,Project Dreams,"Marshmello,Roddy Ricch","edm, melodic rap",Electronic,Project Dreams,02:47,15741993,2018,Collaboration
0PowxVSTY2uh1CPc8EPKyX,Project Dreams,"Marshmello,Roddy Ricch","edm, melodic rap",Electronic,Project Dreams,02:47,15741993,2019,Collaboration
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke,Lil Baby,DaBaby","brooklyn drill, drill, new york drill, ",Hip Hop,Shoot For The Stars Aim For The Moon,03:10,671257200,2020,Collaboration
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke,Lil Baby,DaBaby","brooklyn drill, drill, new york drill, ",Hip Hop,Shoot For The Stars Aim For The Moon,03:10,671257200,2021,Collaboration
0PwFN7vRvY80Hnkoew2x3f,2/Catorce,"Rauw Alejandro,Mr. Naisgai","reggaeton, urbano latino, trap latino, latin",Latin,VICE VERSA,03:25,118463921,2021,Collaboration
0Px86mRlxdB3YqpK6KXWlr,Once an Addict - Interlude,J. Cole,rap,Hip Hop,KOD,03:17,11574188,2018,Solo
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,k-pop,Pop,LOVE DIVE,02:57,71129077,2022,Solo
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),"Camila Cabello,Ed Sheeran","pop, soft pop",Pop,Bam Bam (feat. Ed Sheeran),03:26,79588344,2022,Collaboration
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,"Gucci Mane,Bruno Mars,Kodak Black","southern hip hop, rap, trap, ",Hip Hop,Wake Up in the Sky,03:24,121776037,2018,Collaboration
0QRHOAeU8JRaVVn3UoZBih,REINA,"Mora,SAIKO","urbano latino, reggaeton, trap latino, ",Latin,ESTRELLA,03:31,126830148,2023,Collaboration
